NPG,NPxG,NPxG90,NPxG90xA90,a,apps,goals,id,min,number,player,team,xA,xA90,xG,xG90,xG90xA90,xGBuildup,xGBuildup90,xGChain,xGChain90
0,0.0,0.0,0.0,0,8,0,11745,353,413,Julián Araujo,Bournemouth,0.0,0.0,0.0,0.0,0.0,1.139654466882348,0.29056346181136355,1.139654466882348,0.29056346181136355
0,0.02312275394797325,0.006648715192707964,0.18603873174316204,0,7,0,11766,313,414,Manuel Ugarte,Manchester United,0.623878613114357,0.17939001655045408,0.02312275394797325,0.006648715192707964,0.18603873174316204,1.9182952120900154,0.5515864827095891,1.9182952120900154,0.5515864827095891
0,0.1864568442106247,0.12248989765661476,0.1717779111035549,0,9,0,11772,137,415,Yehor Yarmolyuk,Brentford,0.07502730935811996,0.04928801344694012,0.1864568442106247,0.12248989765661476,0.1717779111035549,0.3450537696480751,0.22667765889289607,0.5472625680267811,0.3595155556380314
0,0.07754303142428398,0.03692525305918285,0.41860689542123247,0,10,0,11807,189,416,Ian Maatsen,Aston Villa,0.8015314489603043,0.38168164236204966,0.07754303142428398,0.03692525305918285,0.41860689542123247,2.5142351100221276,1.1972548142962514,2.936267964541912,1.3982228402580534
0,1.3112603276968002,0.29139118393262226,0.325973575313886,0,8,0,11815,405,417,Ben Brereton Díaz,Southampton,0.1556207612156868,0.03458239138126373,1.3112603276968002,0.29139118393262226,0.325973575313886,0.5646974295377731,0.1254883176750607,2.001358740031719,0.44474638667371535
0,0.09138322994112968,0.01835823815781623,0.04948776121766839,0,9,0,11926,448,418,Edson Álvarez,West Ham,0.15495584812015295,0.031129523059852154,0.09138322994112968,0.01835823815781623,0.04948776121766839,0.6559727098792791,0.1317802318953909,0.9023117944598198,0.18126799442273164
0,0.20885108038783073,0.07998552014853091,0.1428120696639761,0,7,0,11943,235,419,Dean Huijsen,Bournemouth,0.1640471015125513,0.06282654951544518,0.20885108038783073,0.07998552014853091,0.1428120696639761,1.6687104422599077,0.6390805949080498,1.8832818698137999,0.7212568863116681
0,0.0,0.0,0.0,0,1,0,12014,19,420,Jake O&#039;Brien,Everton,0.0,0.0,0.0,0.0,0.0,0.10426479578018188,0.49388587474823,0.10426479578018188,0.49388587474823
0,0.0798612916842103,0.02753837644283114,0.11013176838128731,0,8,0,12149,261,421,Alex Scott,Bournemouth,0.2395208366215229,0.08259339193845618,0.0798612916842103,0.02753837644283114,0.11013176838128731,1.3756042569875717,0.47434629551295576,1.694986336864531,0.5844780471946659
0,0.0,0.0,0.0,0,2,0,12272,11,422,Myles Lewis-Skelly,Arsenal,0.0,0.0,0.0,0.0,0.0,0.09494198858737946,0.7767980884421956,0.09494198858737946,0.7767980884421956
0,0.2038054820150137,0.028885816348584618,0.1167890313631437,0,8,0,12409,635,423,Adam Wharton,Crystal Palace,0.6202060170471668,0.08790321501455908,0.2038054820150137,0.028885816348584618,0.1167890313631437,1.6853581918403506,0.23886966498524653,2.200185479596257,0.31183731206876086
0,0.0,0.0,0.04013859165402559,0,1,0,12461,39,424,Toby Collyer,Manchester United,0.017393389716744423,0.04013859165402559,0.0,0.0,0.04013859165402559,0.5244500637054443,1.2102693777817946,0.5418434739112854,1.250408016718351
0,0.05237334221601486,0.058192602462238736,0.058192602462238736,0,4,0,12603,81,425,Mikey Moore,Tottenham,0.0,0.0,0.05237334221601486,0.058192602462238736,0.058192602462238736,0.30249300599098206,0.33610333998998004,0.3548663482069969,0.3942959424522188
0,0.10903885960578918,0.7548844126554636,0.7548844126554636,0,4,0,12633,13,426,Yunus Konak,Brentford,0.0,0.0,0.10903885960578918,0.7548844126554636,0.7548844126554636,0.0,0.0,0.10903885960578918,0.7548844126554636
0,0.7821923438459635,0.1117417634065662,0.1117417634065662,0,7,0,12745,630,427,Jacob Greaves,Ipswich,0.0,0.0,0.7821923438459635,0.1117417634065662,0.1117417634065662,1.5700285583734512,0.22428979405335017,1.5700285583734512,0.22428979405335017
0,0.0580514557659626,0.01415889165023478,0.01415889165023478,0,5,0,12746,369,428,Luke Woolfenden,Ipswich,0.0,0.0,0.0580514557659626,0.01415889165023478,0.01415889165023478,0.20070099830627441,0.048951463001530346,0.20070099830627441,0.048951463001530346
0,0.0,0.0,0.0,0,5,0,12747,147,429,Massimo Luongo,Ipswich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.1900392286479473,0.03276538424964609,0.2945351966753088,1,10,0,12749,522,430,Wes Burns,Ipswich,1.5182649120688438,0.2617698124256627,0.1900392286479473,0.03276538424964609,0.2945351966753088,0.7179068494588137,0.12377704301014028,1.926518714055419,0.3321583989750722
0,0.6522643715143204,0.1658299249612679,0.28127596476825617,1,11,0,12750,354,431,Conor Chaplin,Ipswich,0.4540877565741539,0.11544603980698828,0.6522643715143204,0.1658299249612679,0.28127596476825617,0.43539485335350037,0.11069360678478823,1.3886848017573357,0.3530554580738989
0,0.0,0.0,0.1714203916490078,0,4,0,12751,30,432,Ali Al-Hamadi,Ipswich,0.057140130549669266,0.1714203916490078,0.0,0.0,0.1714203916490078,0.057140130549669266,0.1714203916490078,0.057140130549669266,0.1714203916490078
0,0.0,0.0,0.0,0,2,0,12753,37,433,Marcus Harness,Ipswich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.2075704401358962,0.12973152508493513,0.1717090787133202,0,8,0,12754,144,434,Jack Taylor,Ipswich,0.06716408580541611,0.04197755362838507,0.2075704401358962,0.12973152508493513,0.1717090787133202,1.4391484763473272,0.8994677977170795,1.4671702831983566,0.9169814269989729
0,0.34729646518826485,0.05788274419804414,0.06537188775837421,0,6,0,12755,540,435,Cameron Burgess,Ipswich,0.04493486136198044,0.007489143560330073,0.34729646518826485,0.05788274419804414,0.06537188775837421,1.6042951345443726,0.2673825224240621,1.6492300033569336,0.2748716672261556
0,0.04844758007675409,0.017581783092370438,0.06985615492017279,0,7,0,12756,248,436,Rodrigo Gomes,Wolverhampton Wanderers,0.1440449357032776,0.05227437182780235,0.04844758007675409,0.017581783092370438,0.06985615492017279,0.03567051887512207,0.012944946365971719,0.22816303465515375,0.08280110128614451
0,0.0,0.0,0.0,0,1,0,12757,1,437,Harrison Armstrong,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.399186572059989,0.13608633138408716,0.21598414814269,1,9,0,12758,264,438,Mats Wieffer,Brighton,0.23436692915856838,0.07989781675860286,0.399186572059989,0.13608633138408716,0.21598414814269,1.5253248289227486,0.5199971007691189,2.044867429882288,0.69711389655078
0,0.0,0.0,0.0,0,1,0,12762,90,439,Joe Lumley,Southampton,0.0,0.0,0.0,0.0,0.0,0.06364716589450836,0.06364716589450836,0.06364716589450836,0.06364716589450836
0,0.0,0.0,0.0,0,1,0,12765,1,440,Eric da Silva Moreira,Nottingham Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5412367768585682,0.15764177966754414,0.505206003893637,1,12,0,12766,309,441,Jota Silva,Nottingham Forest,1.1933038365095854,0.34756422422609284,0.5412367768585682,0.15764177966754414,0.505206003893637,0.11347353737801313,0.033050544867382466,1.0118279363960028,0.2947071659405833
0,0.0210413821041584,0.059178887167945504,0.059178887167945504,0,5,0,12774,32,442,Andy Irving,West Ham,0.0,0.0,0.0210413821041584,0.059178887167945504,0.059178887167945504,0.4693607687950134,1.3200771622359753,0.49040214717388153,1.3792560389265418
0,0.0,0.0,0.0,0,3,0,12775,89,443,Kosta Nedeljkovic,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.16700515523552895,0.16888161765390566,0.16700515523552895,0.16888161765390566
0,0.0,0.0,0.0,0,13,0,12910,1170,444,Mads Hermansen,Leicester,0.0,0.0,0.0,0.0,0.0,1.8220016174018383,0.14015397056937218,1.8220016174018383,0.14015397056937218
0,0.46604868955910206,0.07345776192700383,0.30555003490657817,2,11,0,12911,571,445,Abdul Fatawu,Leicester,1.4724965319037437,0.23209227297957433,0.46604868955910206,0.07345776192700383,0.30555003490657817,1.3566849753260612,0.21383826231058758,2.3615895370021462,0.3722295242210038
0,0.13792484626173973,0.387913630111143,1.2994906946551055,0,6,0,12912,32,446,Lucas Bergvall,Tottenham,0.3241162896156311,0.9115770645439625,0.13792484626173973,0.387913630111143,1.2994906946551055,0.0,0.0,0.13792484626173973,0.387913630111143
0,0.0,0.0,0.0,0,1,0,12946,90,447,Roman Dixon,Everton,0.0,0.0,0.0,0.0,0.0,0.08859848231077194,0.08859848231077194,0.08859848231077194,0.08859848231077194
0,0.0,0.0,0.0,0,1,0,12947,1,448,George Edmundson,Ipswich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.9134648442268372,0.21188617520725606,0.5052244316152844,1,11,0,13019,388,449,Jack Clarke,Ipswich,1.2646138165146112,0.2933382564080284,0.9134648442268372,0.21188617520725606,0.5052244316152844,0.2940685525536537,0.06821177765419803,2.2981613725423813,0.5330786688886967
0,0.1158916987478733,0.03725090316895928,0.22570563027901308,0,8,0,13020,280,450,Bilal El Khannouss,Leicester,0.5863035954535007,0.18845472711005382,0.1158916987478733,0.03725090316895928,0.22570563027901308,0.2825981043279171,0.09083510496254478,0.4770631566643715,0.15334172892783368
0,0.05370125826448202,0.008771530388027917,0.02901508215943287,0,9,0,13022,551,451,André,Wolverhampton Wanderers,0.12393552251160145,0.020243551771404956,0.05370125826448202,0.008771530388027917,0.02901508215943287,2.4707124270498753,0.4035646432567854,2.60592557862401,0.42565027600029204
0,0.0,0.0,0.0,0,2,0,13026,7,452,Luis Guilherme,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.015191496349871159,0.6836173357442021,1.7576164053753018,0,2,0,13039,2,453,Asher Agbinone,Crystal Palace,0.023866645991802216,1.0739990696310997,0.015191496349871159,0.6836173357442021,1.7576164053753018,0.01308197621256113,0.5886889295652509,0.036948622204363346,1.6626879991963506
0,0.12977846339344978,0.09733384754508734,0.09733384754508734,0,4,0,13060,120,454,Ross Stewart,Southampton,0.0,0.0,0.12977846339344978,0.09733384754508734,0.09733384754508734,0.13781774044036865,0.10336330533027649,0.19294807687401772,0.1447110576555133
0,0.0,0.0,0.0,0,6,0,13068,63,455,Morato,Nottingham Forest,0.0,0.0,0.0,0.0,0.0,0.0805721003562212,0.11510300050888743,0.0805721003562212,0.11510300050888743
0,0.11073242872953415,0.05358020744977459,0.07055318463713892,0,6,0,13092,186,456,Carlos Forbs,Wolverhampton Wanderers,0.03507748618721962,0.016972977187364333,0.11073242872953415,0.05358020744977459,0.07055318463713892,0.29836712777614594,0.14437119085942546,0.4441770389676094,0.21492437369400455
0,0.0,0.0,0.0,0,1,0,13103,9,457,Vítezslav Jaros,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,1,0,13117,1,458,Alfie Pond,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,1,0,13130,1,459,Caleb Kporha,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.01308197621256113,1.1773778591305017,0.01308197621256113,1.1773778591305017
0,0.0,0.0,0.0,0,3,0,13133,107,460,Harry Clarke,Ipswich,0.0,0.0,0.0,0.0,0.0,0.15205229632556438,0.12789445485327847,0.15205229632556438,0.12789445485327847
0,0.10915090143680573,0.022377177971099123,0.13514871919073657,0,6,0,13134,439,461,Ryan Manning,Southampton,0.5500745177268982,0.11277154121963744,0.10915090143680573,0.022377177971099123,0.13514871919073657,1.2748522534966469,0.26135923192414173,1.6762701496481895,0.3436544725930229
0,0.0,0.0,0.0,0,1,0,13185,90,462,Jahmai Simpson-Pusey,Manchester City,0.0,0.0,0.0,0.0,0.0,0.9961417317390442,0.9961417317390442,0.9961417317390442,0.9961417317390442
0,0.0,0.0,0.22448877493540445,0,2,0,13222,27,463,Thiago,Brentford,0.06734663248062134,0.22448877493540445,0.0,0.0,0.22448877493540445,0.0,0.0,0.06734663248062134,0.22448877493540445
